antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
"frozenset({'To Kill a Mockingbird', ""Harper Lee's To Kill a Mockingbird (Barron's Book Notes)"", 'To Kill a Mocking Bird'})",frozenset({'To Kill A Mockingbird'}),0.005733969566679305,0.005744700638856497,0.005733969566679305,1.0,174.07347447073474,1.0,0.0057010296280464185,inf,0.9999892070413262,0.9981320049813198,1.0,0.9990660024906599
"frozenset({'To Kill a Mockingbird', 'To Kill a Mocking Bird', 'To Kill A Mockingbird'})","frozenset({""Harper Lee's To Kill a Mockingbird (Barron's Book Notes)""})",0.005733969566679305,0.0057482776629155605,0.005733969566679305,1.0,173.96515245799628,1.0,0.005701009117499325,inf,0.9999856093884351,0.9975108898568763,1.0,0.9987554449284382
"frozenset({'To Kill a Mockingbird', ""Harper Lee's To Kill a Mockingbird (Barron's Book Notes)""})","frozenset({'To Kill a Mocking Bird', 'To Kill A Mockingbird'})",0.005733969566679305,0.005741123614797433,0.005733969566679305,1.0,174.18193146417445,1.0,0.005701050138593513,inf,0.9999928046942175,0.9987538940809968,1.0,0.9993769470404984
"frozenset({'To Kill a Mockingbird', 'To Kill A Mockingbird'})","frozenset({""Harper Lee's To Kill a Mockingbird (Barron's Book Notes)"", 'To Kill a Mocking Bird'})",0.005733969566679305,0.005741123614797433,0.005733969566679305,1.0,174.18193146417445,1.0,0.005701050138593513,inf,0.9999928046942175,0.9987538940809968,1.0,0.9993769470404984
"frozenset({'The Hobbit; Or, There and Back Again', 'The Hobbitt, or there and back again; illustrated by the author.'})",frozenset({'The Hobbit'}),0.01216903584893512,0.012787861011153161,0.01216903584893512,1.0,78.19916083916084,1.0,0.012013419909859198,inf,0.9993735515643105,0.9516083916083916,1.0,0.9758041958041959
"frozenset({'To Kill a Mockingbird', ""Harper Lee's To Kill a Mockingbird (Barron's Book Notes)"", 'To Kill A Mockingbird'})",frozenset({'To kill a mockingbird'}),0.005733969566679305,0.005780470879447135,0.005733969566679305,1.0,172.99628712871288,1.0,0.00570082452257548,inf,0.9999532305124137,0.9919554455445544,1.0,0.9959777227722773
"frozenset({'To Kill a Mockingbird', 'To kill a mockingbird', 'To Kill A Mockingbird'})","frozenset({""Harper Lee's To Kill a Mockingbird (Barron's Book Notes)""})",0.005733969566679305,0.0057482776629155605,0.005733969566679305,1.0,173.96515245799628,1.0,0.005701009117499325,inf,0.9999856093884351,0.9975108898568763,1.0,0.9987554449284382
"frozenset({'To Kill a Mockingbird', ""Harper Lee's To Kill a Mockingbird (Barron's Book Notes)"", 'To kill a mockingbird'})",frozenset({'To Kill A Mockingbird'}),0.005733969566679305,0.005744700638856497,0.005733969566679305,1.0,174.07347447073474,1.0,0.0057010296280464185,inf,0.9999892070413262,0.9981320049813198,1.0,0.9990660024906599
"frozenset({'To Kill a Mockingbird', 'To Kill A Mockingbird'})","frozenset({""Harper Lee's To Kill a Mockingbird (Barron's Book Notes)"", 'To kill a mockingbird'})",0.005733969566679305,0.005737546590738369,0.005733969566679305,1.0,174.29052369077306,1.0,0.005701070649140607,inf,0.9999964023471087,0.9993765586034914,1.0,0.9996882793017456
frozenset({'To Kill a Mockingbird'}),frozenset({'To Kill a Mocking Bird'}),0.005776893855388071,0.005784047903506199,0.005776893855388071,1.0,172.88930117501545,1.0,0.005743480024595036,inf,0.9999928043835694,0.9987631416202845,1.0,0.9993815708101422
